x y lat lon sand clay color fractional coverage of grid by vegetation class (columns: 18 IGBP classes, sum to 1.0 per cell) -- ParFlow-CLM v3.15 (2026)
CLASSIC 2-LINE HEADER: drv_readvegtf skips exactly two lines; do NOT add banner comments here (they get read as data and crash CLM init)
28 14 38.808096 -106.775831 0.17 0.30 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 14 38.809222 -106.764049 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 14 38.810347 -106.752266 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 14 38.811470 -106.740483 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 14 38.812592 -106.728699 0.17 0.30 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 15 38.786365 -107.095282 0.39 0.26 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 15 38.787527 -107.083510 0.39 0.24 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
3 15 38.788688 -107.071737 0.46 0.19 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 15 38.789848 -107.059964 0.41 0.06 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 15 38.791006 -107.048190 0.42 0.09 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 15 38.792163 -107.036416 0.42 0.10 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 15 38.793319 -107.024642 0.43 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 15 38.794473 -107.012867 0.37 0.28 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 15 38.795626 -107.001091 0.37 0.29 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 15 38.796778 -106.989316 0.38 0.27 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 15 38.797928 -106.977539 0.38 0.26 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 15 38.799077 -106.965763 0.39 0.25 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 15 38.800225 -106.953986 0.40 0.22 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 15 38.801371 -106.942208 0.40 0.22 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 15 38.802516 -106.930430 0.39 0.25 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 15 38.803660 -106.918652 0.40 0.24 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 15 38.804802 -106.906873 0.40 0.23 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 15 38.805943 -106.895093 0.41 0.23 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 15 38.807082 -106.883314 0.62 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 15 38.808221 -106.871534 0.56 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
21 15 38.809357 -106.859753 0.16 0.22 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 15 38.810493 -106.847972 0.14 0.26 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 15 38.811627 -106.836191 0.17 0.30 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 15 38.812760 -106.824409 0.45 0.10 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 15 38.813891 -106.812626 0.22 0.05 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 15 38.815021 -106.800844 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 15 38.816150 -106.789061 0.36 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
28 15 38.817278 -106.777277 0.37 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
29 15 38.818404 -106.765493 0.24 0.28 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 15 38.819528 -106.753709 0.17 0.30 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 15 38.820652 -106.741924 0.20 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32 15 38.821774 -106.730139 0.17 0.30 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 16 38.795541 -107.096775 0.39 0.23 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 16 38.796704 -107.085001 0.38 0.26 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 16 38.797865 -107.073226 0.39 0.22 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 16 38.799025 -107.061451 0.43 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 16 38.800183 -107.049676 0.43 0.13 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 16 38.801341 -107.037900 0.43 0.06 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 16 38.802497 -107.026124 0.43 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 16 38.803651 -107.014347 0.42 0.18 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 16 38.804804 -107.002570 0.39 0.24 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 16 38.805956 -106.990793 0.38 0.26 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 16 38.807107 -106.979015 0.39 0.22 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 16 38.808256 -106.967236 0.43 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
13 16 38.809404 -106.955457 0.43 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 16 38.810550 -106.943678 0.43 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 16 38.811695 -106.931898 0.39 0.21 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 16 38.812839 -106.920118 0.37 0.27 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 16 38.813981 -106.908338 0.32 0.27 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 16 38.815122 -106.896557 0.60 0.16 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
19 16 38.816262 -106.884775 0.59 0.17 4 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
20 16 38.817401 -106.872994 0.53 0.18 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
21 16 38.818538 -106.861211 0.19 0.20 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 16 38.819673 -106.849429 0.20 0.08 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 16 38.820808 -106.837645 0.21 0.08 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 16 38.821941 -106.825862 0.21 0.08 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 16 38.823072 -106.814078 0.22 0.05 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 16 38.824202 -106.802293 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 16 38.825331 -106.790509 0.23 0.29 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
28 16 38.826459 -106.778723 0.19 0.30 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 16 38.827585 -106.766938 0.19 0.30 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 16 38.828710 -106.755152 0.20 0.29 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
31 16 38.829834 -106.743365 0.18 0.30 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 16 38.830956 -106.731578 0.24 0.28 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 17 38.804717 -107.098267 0.41 0.20 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 17 38.805880 -107.086492 0.41 0.22 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 17 38.807042 -107.074716 0.40 0.20 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 17 38.808202 -107.062939 0.43 0.14 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 17 38.809361 -107.051162 0.43 0.16 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 17 38.810518 -107.039384 0.43 0.12 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 17 38.811674 -107.027606 0.43 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 17 38.812829 -107.015828 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 17 38.813982 -107.004049 0.37 0.28 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 17 38.815134 -106.992270 0.41 0.18 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 17 38.816285 -106.980490 0.43 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
12 17 38.817434 -106.968710 0.43 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
13 17 38.818582 -106.956930 0.43 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 17 38.819729 -106.945149 0.42 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 17 38.820874 -106.933367 0.40 0.23 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 17 38.822018 -106.921586 0.40 0.24 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 17 38.823161 -106.909803 0.61 0.16 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
18 17 38.824302 -106.898021 0.57 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 17 38.825442 -106.886238 0.36 0.26 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 17 38.826581 -106.874454 0.47 0.19 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 17 38.827718 -106.862670 0.45 0.20 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 17 38.828854 -106.850886 0.60 0.20 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
23 17 38.829988 -106.839101 0.59 0.21 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
24 17 38.831121 -106.827315 0.21 0.08 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 17 38.832253 -106.815530 0.39 0.24 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 17 38.833384 -106.803744 0.39 0.24 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 17 38.834513 -106.791957 0.32 0.26 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
28 17 38.835640 -106.780170 0.17 0.30 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 17 38.836767 -106.768383 0.24 0.28 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
30 17 38.837892 -106.756595 0.38 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
31 17 38.839016 -106.744807 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 17 38.840138 -106.733018 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 18 38.813894 -107.099761 0.43 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 18 38.815057 -107.087983 0.43 0.16 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 18 38.816219 -107.076205 0.42 0.19 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 18 38.817379 -107.064427 0.43 0.17 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 18 38.818538 -107.052648 0.43 0.17 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 18 38.819696 -107.040869 0.43 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 18 38.820852 -107.029089 0.41 0.17 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 18 38.822007 -107.017309 0.38 0.26 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 18 38.823160 -107.005529 0.38 0.27 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 18 38.824313 -106.993748 0.43 0.13 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 18 38.825463 -106.981967 0.43 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
12 18 38.826613 -106.970185 0.43 0.13 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
13 18 38.827761 -106.958403 0.43 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 18 38.828908 -106.946620 0.41 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 18 38.830054 -106.934837 0.40 0.21 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 18 38.831198 -106.923053 0.49 0.20 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
17 18 38.832340 -106.911269 0.65 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 18 38.833482 -106.899485 0.33 0.27 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 18 38.834622 -106.887700 0.60 0.17 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 18 38.835761 -106.875915 0.58 0.17 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 18 38.836898 -106.864129 0.39 0.24 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 18 38.838034 -106.852343 0.39 0.24 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 18 38.839169 -106.840556 0.40 0.22 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 18 38.840302 -106.828769 0.39 0.23 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 18 38.841434 -106.816982 0.52 0.17 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 18 38.842565 -106.805194 0.17 0.30 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 18 38.843694 -106.793406 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 18 38.844822 -106.781617 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 18 38.845949 -106.769828 0.40 0.23 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 18 38.847074 -106.758039 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 18 38.848198 -106.746249 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 18 38.849320 -106.734458 0.59 0.14 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 19 38.823071 -107.101254 0.43 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 19 38.824234 -107.089475 0.43 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
3 19 38.825396 -107.077696 0.47 0.13 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 19 38.826556 -107.065916 0.43 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 19 38.827715 -107.054135 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 19 38.828873 -107.042354 0.43 0.17 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 19 38.830030 -107.030573 0.43 0.14 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 19 38.831185 -107.018791 0.42 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 19 38.832339 -107.007009 0.38 0.27 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 19 38.833491 -106.995226 0.40 0.21 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 19 38.834642 -106.983443 0.43 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 19 38.835792 -106.971660 0.42 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 19 38.836940 -106.959876 0.40 0.21 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 19 38.838087 -106.948091 0.40 0.22 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 19 38.839233 -106.936307 0.55 0.16 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
16 19 38.840377 -106.924521 0.54 0.15 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
17 19 38.841520 -106.912736 0.51 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 19 38.842662 -106.900950 0.46 0.21 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 19 38.843802 -106.889163 0.51 0.20 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 19 38.844941 -106.877376 0.65 0.12 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 19 38.846079 -106.865589 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 19 38.847215 -106.853801 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 19 38.848350 -106.842013 0.39 0.24 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 19 38.849483 -106.830224 0.39 0.24 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 19 38.850616 -106.818435 0.39 0.23 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 19 38.851746 -106.806645 0.39 0.24 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 19 38.852876 -106.794855 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 19 38.854004 -106.783065 0.57 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 19 38.855131 -106.771274 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 19 38.856256 -106.759483 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 19 38.857380 -106.747691 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 19 38.858503 -106.735899 0.50 0.16 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 20 38.832248 -107.102748 0.44 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 20 38.833411 -107.090968 0.44 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 20 38.834573 -107.079186 0.45 0.17 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 20 38.835734 -107.067405 0.45 0.17 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 20 38.836893 -107.055622 0.44 0.18 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 20 38.838051 -107.043840 0.43 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 20 38.839208 -107.032057 0.43 0.13 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 20 38.840363 -107.020273 0.42 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 20 38.841517 -107.008489 0.40 0.21 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 20 38.842670 -106.996705 0.38 0.25 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 20 38.843821 -106.984920 0.38 0.23 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 20 38.844971 -106.973135 0.39 0.23 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 20 38.846119 -106.961349 0.39 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 20 38.847267 -106.949563 0.46 0.16 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 20 38.848412 -106.937777 0.49 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
16 20 38.849557 -106.925990 0.44 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 20 38.850700 -106.914202 0.46 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 20 38.851842 -106.902415 0.45 0.20 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 20 38.852982 -106.890626 0.62 0.16 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 20 38.854122 -106.878838 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 20 38.855259 -106.867049 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 20 38.856396 -106.855259 0.21 0.06 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 20 38.857531 -106.843469 0.46 0.20 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 20 38.858665 -106.831679 0.53 0.17 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
25 20 38.859797 -106.819888 0.43 0.22 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 20 38.860928 -106.808097 0.39 0.24 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 20 38.862058 -106.796305 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 20 38.863186 -106.784513 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 20 38.864313 -106.772720 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 20 38.865439 -106.760927 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 20 38.866563 -106.749134 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 20 38.867686 -106.737340 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 21 38.841425 -107.104243 0.45 0.12 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 21 38.842588 -107.092460 0.52 0.11 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 21 38.843750 -107.080678 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 21 38.844911 -107.068894 0.43 0.18 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 21 38.846071 -107.057110 0.44 0.17 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 21 38.847229 -107.045326 0.43 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 21 38.848386 -107.033541 0.43 0.09 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 21 38.849541 -107.021756 0.41 0.17 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 21 38.850696 -107.009970 0.40 0.22 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 21 38.851848 -106.998184 0.42 0.20 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 21 38.853000 -106.986398 0.40 0.03 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 21 38.854150 -106.974611 0.29 0.14 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 21 38.855299 -106.962823 0.33 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 21 38.856446 -106.951036 0.49 0.15 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15 21 38.857592 -106.939247 0.45 0.17 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
16 21 38.858737 -106.927459 0.44 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 21 38.859880 -106.915670 0.46 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 21 38.861022 -106.903880 0.42 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 21 38.862163 -106.892090 0.47 0.20 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 21 38.863302 -106.880300 0.65 0.15 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 21 38.864440 -106.868509 0.55 0.27 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 21 38.865577 -106.856718 0.21 0.06 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 21 38.866712 -106.844926 0.66 0.12 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 21 38.867846 -106.833134 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
25 21 38.868979 -106.821341 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 21 38.870110 -106.809548 0.57 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 21 38.871240 -106.797755 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 21 38.872368 -106.785961 0.55 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 21 38.873495 -106.774167 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 21 38.874621 -106.762372 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
