date,LE_W/m2,H_W/m2,Rn_W/m2,TA_degC,G_W/m2,et_mm_day_published
2019-02-28,3.083992088,-0.124043062,4.220719329,-1.32305401,-3.134600052,0.097661805
2019-03-01,6.404552626,-8.950697023,-6.449815053,-0.61726187,-3.138421656,0.184377365
2019-03-02,3.024277584,0.486927626,8.243654891,-0.447064222,-2.962372104,0.047885403
2019-03-03,6.855072545,-8.252346638,-31.33497727,-1.476167765,-2.859003813,0.11840829
2019-03-04,6.579955177,-3.617798748,3.514625667,-4.310472927,-2.832718229,0.227312326
2019-03-05,3.153620142,-1.45648145,4.585023752,-6.907412114,-2.84384024,0.077169753
2019-03-06,0.025593587,-0.545789163,-40.70763785,-4.123156408,-2.778713104,0.00029472
2019-03-07,16.52160201,-15.26780727,-0.623999963,0.414839367,-2.701305927,0.499413479
2019-03-08,7.43891108,-3.748872676,-11.87524138,-1.614583142,-2.622104375,0.149908484
2019-03-09,6.632932007,-4.387049717,3.968047488,-5.518575797,-2.548296104,0.229142473
2019-03-10,1.807230111,1.48045663,-4.270478152,-5.928387425,-2.251862009,0.062432899
2019-03-11,2.262240794,-1.550203819,8.732096042,-5.186336491,-1.507724921,0.065126484
2019-03-12,2.026181778,3.305051598,-19.86790371,-0.948933575,-2.276585927,0.034998422
2019-03-13,29.84007432,-22.3828322,-48.14698409,-5.381576221,-2.054947469,0.343620208
2019-03-14,12.82949841,-14.99407518,-3.186124396,-7.617082668,-1.911881625,0.443210181
2019-03-15,3.136687495,17.44312819,-4.289151469,-9.958773819,-1.831457771,0.063210336
2019-03-16,2.256497244,10.9860553,0.679435865,-9.88562911,-1.8127635,0.068209193
2019-03-17,2.018356988,7.024851755,0.473138896,-9.038236118,-1.884570313,0.069726527
2019-03-18,4.672625325,-0.929797375,9.902457965,-5.729557666,-2.046429156,0.141243692
2019-03-19,11.65741928,-7.747102152,7.242812436,-2.085061149,-2.171076177,0.218139633
2019-03-20,0.231985411,5.414818587,-11.39541888,-5.598446339,-2.198210938,0.006010658
2019-03-21,2.468978837,1.361890628,3.177885119,-3.380643341,-2.25461401,0.067524251
2019-03-22,13.60576795,-5.320220643,18.75346042,-1.458174173,-2.357027208,0.254598137
2019-03-23,14.20980124,-4.207516473,19.84982391,-2.197111369,-2.233086979,0.490894373
2019-03-24,7.145367591,2.108126799,13.7718762,-2.674125681,-2.215755677,0.164563444
2019-03-25,17.93687874,-6.000748616,2.201064925,-0.784313649,-2.20228225,0.284006557
2019-03-26,3.661997564,1.409784932,3.079592875,-2.89784935,-2.181944875,0.126508033
2019-03-27,2.00635654,0.902990677,23.32491313,1.492004061,149.6099495,0.069311957
2019-03-28,13.10217106,-16.89054961,21.78710164,2.830212899,-2.055541198,0.45262998
2019-03-29,9.357942677,-9.814944331,-10.78327773,-2.441098016,-1.962445344,0.323281186
2019-03-30,5.369028605,5.780697414,1.320593752,-4.877836031,-2.118069302,0.131381268
2019-03-31,6.144600149,0.730123436,-6.099252698,-7.201808949,-1.900581301,0.141514981
2019-04-01,15.03305981,-0.599599953,31.6688358,-0.134592873,-1.27137299,0.281306357
2019-04-02,5.250281442,2.592967107,43.2679787,0.979512762,-2.101050802,0.113360735
2019-04-03,5.444980151,-1.971733476,-17.43087124,1.098870557,-2.185794656,0.078376364
2019-04-04,2.704877454,2.118457574,28.17102779,-0.27211343,-2.12190124,0.089549721
2019-04-05,4.886799703,-3.12606085,29.07838096,0.799396566,-2.100336323,0.16882027
2019-04-06,3.770624923,1.592590551,44.06960119,-0.487701469,-2.092945052,0.113978106
2019-04-07,7.81061286,-4.465713768,55.50133854,2.497525232,-2.009681188,0.14615621
2019-04-08,7.573520659,-8.944532962,39.47137235,1.912574494,-1.886195896,0.261636219
2019-04-09,19.39497533,-9.727076633,38.27080938,3.932888523,-1.63405924,0.670022339
2019-04-10,13.88382868,-9.852602901,8.022271707,0.417079647,-1.549745938,0.319755511
2019-04-11,16.9638084,0.455821972,15.61022101,-5.929079929,-1.492260625,0.586034804
2019-04-12,6.357222509,0.928781693,25.73010561,-5.679819719,-1.559015448,0.219617763
2019-04-13,2.702429755,2.985475202,11.3372216,-4.00035288,-1.741361344,0.089468686
2019-04-14,14.43556758,-6.735407944,45.73935329,-1.26461302,-1.438550003,0.498693738
2019-04-15,12.47897034,-13.68644585,49.57538544,4.214774513,-0.728849512,0.431100775
2019-04-16,9.881496613,-10.21822195,31.41853868,3.600181484,-1.562552208,0.341367976
2019-04-17,12.16423771,-6.710480496,55.09103901,2.064278751,-1.517434219,0.420227964
2019-04-18,19.56255591,-25.49254993,50.85058288,3.445583366,-1.436827081,0.675811608
2019-04-19,3.470622335,-4.01323195,58.12258345,2.927991238,-1.394718078,0.119896749
2019-04-20,8.414307952,-6.026518687,38.31004348,2.567108472,-1.362837855,0.29068221
2019-04-21,3.529344182,0.738578464,25.91610387,1.770974707,-1.327530597,0.106684694
2019-04-22,8.514140749,-4.929203172,69.66520839,3.189781175,-1.2639472,0.294131052
2019-04-23,1.363017135,3.669049515,61.63080231,3.246309027,-1.123906865,0.047087037
2019-04-24,4.326034379,-3.667864884,53.13546292,3.023412026,-0.76165515,0.149447969
2019-04-25,9.81332564,-3.258701642,73.28396147,4.841756768,-1.247624803,0.339012929
2019-04-26,0.392367447,1.897363177,52.97882386,2.977436013,-1.237191964,0.010730881
2019-04-27,19.32796158,-15.06593456,75.57415408,6.411921592,-1.12898638,0.639886133
2019-04-28,66.77240575,2.42865549,52.47612092,2.994841524,-0.87263777,1.730048738
2019-04-29,71.39641223,-1.224594766,36.90001136,2.639538286,0.968326299,1.541545886
2019-04-30,22.36147726,14.36621833,33.32747239,2.604790821,2.559343839,0.418439479
2019-05-01,10.60513913,1.910806949,-9.223335036,-0.276667357,-0.302262371,0.167918237
2019-05-02,10.22199274,-1.121982696,35.78970896,-0.819669538,2.379409804,0.353130817
2019-05-03,14.03906498,5.464836173,59.53763301,0.402749119,3.765862163,0.484996087
2019-05-04,16.47944338,8.485997473,61.5365921,1.712940531,1.338068816,0.569301843
2019-05-05,17.99135412,5.533688144,114.4606379,3.985995232,1.870547426,0.595635394
2019-05-06,16.51728624,8.687611324,104.8463531,5.889207177,1.251123789,0.499283023
2019-05-07,18.47064606,6.859212448,98.96205979,5.726747377,-0.230691517,0.638090292
2019-05-08,11.92297763,18.33113459,81.93848807,1.987718503,1.179388948,0.291757789
2019-05-09,18.84396371,28.22673862,32.2143349,1.068516608,-0.399297176,0.216995664
2019-05-10,25.55545879,31.56575589,124.4212155,2.616361765,7.954038558,0.809273225
2019-05-11,29.20141423,29.80585281,177.794396,2.23608242,7.589239809,1.008797357
2019-05-12,31.74128278,30.98277019,201.2786412,5.402406198,5.671292331,1.050850945
2019-05-13,33.99424898,37.15177241,223.2176067,6.039144689,4.328174016,1.174371496
2019-05-14,31.41570379,36.23337821,221.5514428,7.364073791,1.936974788,1.085292606
2019-05-15,32.75254034,35.81664978,163.1558033,8.290268362,-0.066575234,1.037185604
2019-05-16,38.96216631,33.06333584,183.520172,9.297185443,2.486859122,1.289910984
2019-05-17,26.14348852,29.07870753,112.6703981,3.252999074,-3.831305564,0.9031577
2019-05-18,71.00284561,77.43754786,176.3604151,1.102062364,1.901095621,1.43084503
2019-05-19,31.0357395,27.10420227,105.1752136,1.935813534,-1.599949234,1.072166291
2019-05-20,27.60264261,21.37875818,56.55623544,2.814981894,-4.817095554,0.476782951
2019-05-21,59.95234512,90.68470242,159.7790191,1.513251248,10.42467575,1.46704659
2019-05-22,39.16692398,59.46077957,192.0791109,2.943061095,9.307520719,1.296689846
2019-05-23,33.45901105,20.14250777,94.37880757,4.36641041,-7.398629354,1.107719358
2019-05-24,58.67652029,85.94315484,259.205192,3.10409091,18.1428211,2.027049721
2019-05-25,54.14167667,57.5661689,208.8398245,6.634699417,5.683756927,1.714522508
2019-05-26,40.53181934,38.13152902,138.0989968,6.673291393,-5.587203657,1.400219589
2019-05-27,33.75336779,32.66268869,109.2314819,4.921326556,-7.022562606,1.06887914
2019-05-28,62.92142104,92.74250713,218.1402793,3.334429374,1.803834919,1.630271125
2019-05-29,46.73585143,49.29688393,170.3148758,3.787146908,0.308660299,1.076363472
2019-05-30,70.80570819,83.58302192,200.0816773,8.675575397,6.081560744,1.630711232
2019-05-31,60.23013819,48.31882758,171.3810323,8.417851781,11.80811595,1.733934406
2019-06-01,54.21272737,48.34316026,221.0940573,9.855233619,4.096967393,1.872842721
2019-06-02,53.33533245,29.99671036,149.6256486,8.299929565,-3.031914721,1.688987737
2019-06-03,49.47176586,31.89247717,175.7696004,8.819587805,2.388952833,1.709060604
2019-06-04,34.5812002,28.98617044,140.0549183,8.71602491,-2.757969347,1.144871402
2019-06-05,63.38070505,52.79141322,257.4633275,9.693719045,10.24804122,2.09832962
2019-06-06,82.31495763,68.51216906,241.4580677,13.18268487,9.118091065,2.251236746
2019-06-07,64.50261656,33.78275673,184.4111761,11.2669678,11.39791172,2.228319101
2019-06-08,68.74527948,52.05707904,237.2134537,11.34227817,20.63353412,2.374886904
2019-06-09,69.41051248,47.8896148,236.7955135,8.074021248,3.444583938,2.397868164
2019-06-10,81.7362751,51.98156674,236.1827256,9.097670213,14.99108065,2.823676197
2019-06-11,89.72656698,51.39662368,232.7456971,9.304464811,13.29854695,3.099710271
2019-06-12,82.31768986,45.33262414,234.6067622,10.90597852,19.2946586,2.843761857
2019-06-13,93.88008535,33.36507362,223.6379651,11.64773101,20.5099617,3.24319847
2019-06-14,73.40372387,14.15025759,154.0243397,12.13866035,10.79052163,2.430159271
2019-06-15,61.53140982,29.76900774,198.0090867,10.43916308,10.23481318,2.125675253
2019-06-16,76.08450918,37.32407599,178.0076982,11.68140161,10.75184129,2.299875607
2019-06-17,57.68427509,16.96056188,129.3496876,10.35077822,9.131360824,1.992771439
2019-06-18,93.47554785,10.36877284,97.09729668,8.086343548,5.056588305,2.825570339
2019-06-19,83.33132097,49.07210795,213.1116652,10.47084279,10.90650316,2.518931574
2019-06-20,3.10340577,-8.209495766,193.514291,5.378091034,12.40540895,0.031269822
2019-06-21,,,139.4423114,,7.613781038,
2019-06-22,66.53184452,42.0914556,85.25178014,6.303428283,0.037708233,0.957675491
2019-06-23,105.1164588,79.7474251,186.4967733,6.940314463,-3.297540691,2.269607668
2019-06-24,136.8993467,95.20912578,252.4785961,11.59666101,4.588301469,3.152899788
2019-06-25,87.03074288,41.28827304,173.6166185,10.02878342,7.638072567,2.881305682
2019-06-26,105.2444823,33.03851976,196.1066543,11.89545495,11.30896458,3.484303534
2019-06-27,88.6283054,22.24736512,160.1181835,12.00681634,11.09685911,3.061769527
2019-06-28,107.1679008,26.56589646,196.9478408,13.50436619,11.67881785,3.702241754
2019-06-29,92.06390672,15.57727304,178.5112609,14.70658303,18.41597109,3.180456434
2019-06-30,61.62752657,7.353749756,136.9527736,12.95506946,13.43168956,2.040287565
2019-07-01,94.8759177,16.50366286,187.6959501,14.10171622,5.83534239,2.867900591
2019-07-02,120.2687418,28.95828447,225.7332799,13.17943397,4.666339666,3.635472562
2019-07-03,125.5275249,27.84312068,231.4964088,14.03469833,12.00923181,3.794434579
2019-07-04,105.9402658,19.35465241,217.7763047,12.09559751,9.479800279,3.659831654
2019-07-05,115.1996885,22.39006545,217.292774,12.18603363,8.103127902,3.979709351
2019-07-06,82.4927691,9.127728721,153.9578153,11.86796988,5.066517178,2.849810176
2019-07-07,82.36250589,13.41904044,139.3614592,11.56808383,5.244235194,2.608200906
2019-07-08,88.92195209,23.16264124,146.2963608,11.72257611,6.295085489,2.687924661
2019-07-09,114.0189406,35.15478463,222.2832103,10.26935725,3.885275619,3.93891902
2019-07-10,108.693562,22.22181419,222.3613809,12.76813769,6.252974421,3.754947524
2019-07-11,128.1258008,18.2196885,221.8381541,13.67238831,7.074743656,4.426257173
2019-07-12,88.81867869,11.57449187,167.4818109,13.13439826,5.44277647,3.068346197
2019-07-13,84.17669978,3.95396305,159.2727367,13.90614723,4.573426257,2.907983551
2019-07-14,102.3285542,13.29570803,191.3444935,14.69162339,8.311517495,3.53506081
2019-07-15,120.5979048,14.31622095,171.5323334,16.12172149,6.840015918,3.471830927
2019-07-16,107.5742738,8.137325023,191.8474473,14.55311851,6.394044629,3.716280391
2019-07-17,146.3888592,8.134880491,186.0054493,15.56168443,8.469984839,4.635744761
2019-07-18,115.5648922,9.700323947,197.1956176,12.99235988,3.655577436,3.992325744
2019-07-19,130.2623248,15.27792835,217.677518,13.80049449,4.448221597,4.500065919
2019-07-20,82.58689361,5.86229082,131.6798726,12.3948338,2.341411085,2.615306667
2019-07-21,170.3565616,23.60909586,225.0968761,17.94350198,5.382222036,4.168661163
2019-07-22,96.08922365,5.074425708,163.4253999,14.55098319,5.933755143,3.319515763
2019-07-23,107.2022659,6.892639586,160.9945535,15.42783093,4.976575023,3.394809859
2019-07-24,114.9780694,9.285244682,180.9528161,14.76999603,6.270320022,3.4755466
2019-07-25,134.2364103,18.78455246,169.3443761,16.76542034,6.830155791,3.284793408
2019-07-26,74.96786131,16.56324767,133.314294,13.99455162,6.432692569,2.589853345
2019-07-27,91.11975747,20.52069099,174.4670811,13.9567055,7.380976084,2.885519709
2019-07-28,146.4500013,21.53530387,229.2196846,14.72256985,8.747647823,4.848484649
2019-07-29,104.4425914,7.869431764,185.933987,13.86642811,3.593575571,3.608092723
2019-07-30,90.66652315,8.630620247,142.2884892,11.85962356,2.336407938,2.740659396
2019-07-31,90.19810138,13.55968175,154.7714975,14.85646989,3.662551244,2.336999988
2019-08-01,54.29877965,0.180075932,69.71338442,12.50364208,3.724228032,1.563179582
2019-08-02,128.2100559,18.12448191,215.0383775,14.92429545,5.406284263,3.69097322
2019-08-03,94.38742053,8.842503707,152.2454921,15.19388835,6.212538069,3.124861423
2019-08-04,63.88643139,12.18517486,133.2620582,13.15843862,4.992516878,1.747233869
2019-08-05,138.0135184,10.15642602,202.575458,16.58837718,5.754986468,3.575880045
2019-08-06,121.5691794,6.027493205,188.742987,16.9837877,5.71101828,3.49979245
2019-08-07,66.65085542,2.666350059,127.4867877,14.52131103,4.980253286,2.30253255
2019-08-08,115.3686002,23.16274457,153.2854096,16.29464069,5.011976776,2.823094096
2019-08-09,160.5494847,15.09652012,169.6888052,15.03718809,4.246468746,4.159778733
2019-08-10,71.72970312,8.599352119,147.0552537,15.19643091,6.1353919,2.477987345
2019-08-11,83.92697118,4.468040371,82.55168429,12.83616877,4.00795869,2.536936834
2019-08-12,153.9109415,21.38097814,208.9965747,13.67291531,3.11578733,4.65240591
2019-08-13,130.9618403,13.25776919,188.868766,13.69264925,1.142784214,3.958702569
2019-08-14,118.5482424,7.695824585,186.5223231,12.62860155,1.380207618,4.095389103
2019-08-15,125.0067028,11.33799353,198.0145703,12.43986561,0.707772341,4.318504247
2019-08-16,114.4464511,11.4704639,169.467416,12.88284653,0.586359025,3.953687876
2019-08-17,115.4590614,4.988691964,165.4039678,12.57205734,0.7485813,3.988669695
2019-08-18,108.1798894,11.07427668,187.6593727,12.26093461,0.6049032,3.737202095
2019-08-19,106.7085086,10.93339926,178.8840493,12.79121077,1.268403859,3.686371509
2019-08-20,117.4489115,12.44509993,190.7416199,13.26855342,1.934625708,4.057411417
2019-08-21,100.987588,14.14358108,171.1684399,13.4231832,1.810922577,3.488735545
2019-08-22,76.34900875,6.195107641,111.2027019,12.00575779,0.26374543,2.637566716
2019-08-23,74.0837565,9.576454927,126.5246321,11.40927731,0.296760491,2.5593109
2019-08-24,112.6611399,14.52632287,156.3751122,12.0465292,0.24508392,3.892012191
2019-08-25,111.7644166,11.18724905,172.6079813,13.45777888,2.320325775,3.861033825
2019-08-26,117.3964195,20.79398181,177.6756014,13.11843628,2.394853867,4.055598018
2019-08-27,108.1085874,21.15894149,169.9433521,11.97974957,0.436494318,3.734738885
2019-08-28,97.66565762,18.78581014,168.5650556,11.5199089,-0.26245703,3.373975537
2019-08-29,66.3334139,4.324261163,109.790737,11.91735132,-1.34247275,2.291566158
2019-08-30,78.73134127,11.38311465,124.850727,12.77400173,1.270940491,2.719867208
2019-08-31,70.82773825,11.95031456,132.6087926,12.99489781,1.132581893,2.446827903
2019-09-01,90.10370964,11.00456926,147.7703284,13.8293064,2.397039875,3.112739109
2019-09-02,102.1704661,17.67431126,170.1692117,14.0040462,2.855790656,3.529599469
2019-09-03,77.92052262,13.83514915,137.9889457,15.01730251,2.63118594,2.691856519
2019-09-04,80.03382436,3.744562376,102.9940009,14.73748884,5.009677545,2.764863025
2019-09-05,64.72625794,11.76012814,111.280818,14.34777392,3.333700551,2.236045057
2019-09-06,53.88139291,10.82087622,105.7356408,13.07425591,2.842910368,1.861396381
2019-09-07,85.88903856,34.58830328,172.5386375,13.11201688,5.387418504,2.843507554
2019-09-08,34.83513861,13.14313471,77.13410792,10.37145021,-0.684102502,1.103135937
2019-09-09,130.683303,60.79101524,170.9234082,12.82432367,0.518346092,2.821630692
2019-09-10,61.04717618,25.50485232,126.9638081,9.881095421,-1.520952314,2.10894683
2019-09-11,66.44495094,6.838381294,84.00241157,11.14223299,0.479761154,2.00849192
2019-09-12,82.66273099,60.73974825,152.5360513,8.557258705,-1.111301374,2.379734759
2019-09-13,62.91149764,42.33277105,144.5398758,7.351149687,-3.981781552,2.173352018
2019-09-14,57.44975131,41.14944122,145.1269943,8.892175391,-3.566789304,1.984669538
2019-09-15,42.12249814,11.25242864,88.41252211,10.98286319,-1.354957874,1.455171467
2019-09-16,49.42644934,23.7467645,105.747795,11.64987375,4.214625254,1.707495091
2019-09-17,40.10259628,7.195219061,69.16283926,9.393751991,0.008272616,1.327666922
2019-09-18,63.18313259,53.9139355,138.7293709,11.70686822,1.758058016,1.727999308
2019-09-19,42.67305789,39.36940002,110.6227423,12.4991463,-0.572263431,1.167068037
2019-09-20,56.10849743,32.58542216,102.7129452,11.17172165,0.460692347,1.857570407
2019-09-21,47.32454245,58.78311751,136.8436054,6.523271454,-2.607212642,1.634882234
2019-09-22,44.83098053,58.99361618,130.6810482,5.101225969,-4.288138667,1.548739192
2019-09-23,23.2309625,21.87106183,66.83948226,6.93862898,-4.772423696,0.802541048
2019-09-24,41.01823554,57.07748469,123.3354772,7.984696583,-3.635117243,1.417023411
2019-09-25,33.32053061,47.97432407,122.3089277,9.53729042,-2.169985819,1.151097099
2019-09-26,38.0069936,46.21136899,112.6191138,9.868831311,-0.907405936,1.3129965
2019-09-27,22.8300124,27.83404533,66.96786904,8.077291435,0.92763868,0.427206949
